1509591924,Candy,"PRIMROSE CANDY CO, OLD FASHION MIX HARD CANDY, CLASSIC CHRISTMAS CANDY, UPC: 071576271132",45141834,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Candy
1509591927,Candy,"PRIMROSE CANDY CO, OLD FASHION MIX HARD CANDY, CLASSIC CHRISTMAS CANDY, UPC: 071576271132",45141834,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Candy
1509591933,Chocolate,"ELMER CHOCOLATE, ASSORTED CHOCOLATES, CHOCOLATE RASPBERRY TRUFFLE, CHOCOLATE FUDGE, ORANGE CREME, STRAWBERRY CREME, CARAMEL, UPC: 041761100943",45143246,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Chocolate
1509591937,Chocolate,"ELMER CHOCOLATE, ASSORTED CHOCOLATES, CHOCOLATE RASPBERRY TRUFFLE, CHOCOLATE FUDGE, ORANGE CREME, STRAWBERRY CREME, CARAMEL, UPC: 041761100943",45143246,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Chocolate
1509591996,"Teriyaki salmon","GRILLED TERIYAKI SALMON WITH RICE & VEGETABLES, UPC: 855883612099",45203245,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Teriyaki+salmon
1509592000,Cupcake,"LITTLE DEBBIE, COSMIC CUPCAKES, CREME FILLED CUPCAKES WITH CHOCOLATE CHIP CANDY, UPC: 024300044465",45039193,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Cupcake
1509638987,Banana,"SIR BANANAS, REDUCED FAT MILK WITH REAL BANANAS, BANANA, UPC: 742365005411",45136949,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Banana
1509639139,"Chocolate chip cookie","ORIGINAL DOUBLE CHOCOLATE CHIP COOKIES, CHOCOLATE CHIP COOKIES, UPC: 654954214657",45144806,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Chocolate+chip+cookie
1509645752,"McDonald's fries small","McDONALD'S, french fries",21238,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=McDonald%27s+fries+small
1509647370,Banana,"SIR BANANAS, REDUCED FAT MILK WITH REAL BANANAS, BANANA, UPC: 742365005411",45136949,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Banana
1509651117,"Kettle corn","ANGIE'S, BOOM CHICKA POP, KETTLE CORN, CANDY CORN, UPC: 818780010863",45041123,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Kettle+corn
1509655835,Pizza,"PIZZA HUT 12"" Cheese Pizza, Pan Crust",21272,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Pizza
1509655841,Cookie,"THE COOKIE DOUGH CAFE, GOURMET EDIBLE COOKIE DOUGH, COOKIES & CREAM, UPC: 850947006012",45095905,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Cookie
1509655851,Brownies,"DUNCAN HINES, EXTRA THICK & FUDGY BROWNIE MIX, DARK CHOCOLATE FUDGE BROWNIES, UPC: 644209420957",45121933,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Brownies
1509656052,Cookie,"THE COOKIE DOUGH CAFE, GOURMET EDIBLE COOKIE DOUGH, COOKIES & CREAM, UPC: 850947006012",45095905,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Cookie
1509656058,Cookie,"THE COOKIE DOUGH CAFE, GOURMET EDIBLE COOKIE DOUGH, COOKIES & CREAM, UPC: 850947006012",45095905,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Cookie
1509659411,"Red vine","RED VINES, RED TWISTS, ORIGINAL, UPC: 041364086330",45163809,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Red+vine
1509667582,"Power-c machine smoothie","BOOSTED POWER-C MACHINE 100% JUICE SMOOTHIE, UPC: 082592917157",45234930,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Power-c+machine+smoothie
1509680351,"Nachos with meat",,,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Nachos+with+meat
1509734168,"Kettle corn","ANGIE'S, BOOM CHICKA POP, KETTLE CORN, CANDY CORN, UPC: 818780010863",45041123,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Kettle+corn
1509734189,"100 grand fun size",,,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=100+grand+fun+size
1509734821,"Hersheys with almonds","Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",19084,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Hersheys+with+almonds
1509734825,"Milky way","Candies, MARS SNACKFOOD US, MILKY WAY Bar",19135,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Milky+way
1509734827,M&Ms,,,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=M%26Ms
1509736571,"Crunch bar fun size","FUN SIZE CHOCOLATE BAR, BIG BAG, UPC: 040000506959",45249963,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Crunch+bar+fun+size
1509741258,Sandwich,"SANDWICH BROS. OF WISCONSIN, GYRO SLIDERS FLATBREAD POCKET SANDWICHES, UPC: 077507005067",45009937,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Sandwich
1509741261,Salad,"MARZETTI, SALAD ACCENTS, FRUIT & NUT SALAD, UPC: 070200589520",45035425,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Salad
1509742940,"Black tea","CULINARY CIRCLE, BLACK TEA, ENGLISH BREAKFAST, A RICH AND ROBUST BLEND OF HIGH GROWN BLACK TEAS, UPC: 041130387197",45108658,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Black+tea
1509745472,"Sandwich meat","FRESH & EASY, OUR FLAVORFUL MUSTARD IS PERFECT FOR SAVORY SANDWICHES, MEATS OR SNACKS, UPC: 5051379035044",45001536,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Sandwich+meat
1509745474,Cheese,"MACARONI AND CHEESE DINNER, DELUXE, FOUR CHEESE, RICH & CREAMY CHEESE SAUCE, UPC: 041498209674",45041898,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Cheese
1509746167,"Earl grey tea","SIGNATURE TEA CO., EARL GREY TEA, UPC: 782993057222",45063608,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Earl+grey+tea
1509756358,"Protein water","PROTEIN WATER, UPC: 857583005331",45231067,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Protein+water
1509768464,"California Pizza Kitchen Cheese pizza","CALIFORNIA FOOD COMPANY, GLUTEN FREE PIZZA, BASIL PESTO & CHEESE, UPC: 861663000161",45206224,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=California+Pizza+Kitchen+Cheese+pizza
1509768479,"Chobani Greek Yogurt Mango","CHOBANI, FLIP, LOW-FAT GREEK YOGURT, SRIRACHA MANGO, UPC: 818290013996",45061274,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Chobani+Greek+Yogurt+Mango
1509817755,Avocado,"Oil, avocado",04581,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Avocado
1509835381,Margarita,"HEALTHY CHOICE Chicken Margarita Cafe Steamers, UNPREPARED, GTIN: 00072655232174",45134344,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Margarita
1509835383,Margarita,"HEALTHY CHOICE Chicken Margarita Cafe Steamers, UNPREPARED, GTIN: 00072655232174",45134344,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Margarita
1509835387,Pancake,"PANCAKES & SAUSAGE ON A STICK, PANCAKE BATTER COVERING A SAUSAGE LINK, UPC: 077900334962",45307822,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Pancake
1509835412,"Spinach omellete",,,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Spinach+omellete
1509840283,burrito,"TACO BELL, Bean Burrito",21264,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=burrito
1509840285,nachos,"NACHOS PICKLED JALAPENO NACHO SLICES, UPC: 076397005287",45042011,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=nachos
1509840289,banana,"SIR BANANAS, REDUCED FAT MILK WITH REAL BANANAS, BANANA, UPC: 742365005411",45136949,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=banana
1509843138,"Green tea","THE REPUBLIC OF TEA, SUPER GREEN TEA, LEAN GREEN, MATCHA AND GREEN TEA BLEND, UPC: 742676409106",45306066,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Green+tea
1509853335,"Chicken nuggets","COOKIN' GOOD EXPRESS, CHICKEN NUGGETS, BREADED NUGGET SHAPED CHICKEN BREAST PATTIES WITH RIB MEAT, UPC: 072745811340",45027001,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Chicken+nuggets
1509854016,"Belgian waffle","WAFFLE WAFFLE, GOURMET BELGIAN WAFFLES, UPC: 852175003122",45169453,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Belgian+waffle
1509907315,"Fruit cup","DEL MONTE, YELLOW CLING DICED PEACHES IN LIGHT SYRUP, FRUIT CUP SNACKS, UPC: 024000511168",45035653,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Fruit+cup
1509907355,Omelette,"CEDARLANE, GARDEN VEGETABLE & MOZZARELLA EGG WHITE OMELETTE, UPC: 038794995530",45041804,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Omelette
1509908682,"Bacon slice","GODSHALL'S, TURKEY BACON SLICES, UPC: 791241509697",45043535,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Bacon+slice
1509913707,Persimmon,"Persimmons, japanese, raw",09263,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Persimmon
1509920661,"Black tea","CULINARY CIRCLE, BLACK TEA, ENGLISH BREAKFAST, A RICH AND ROBUST BLEND OF HIGH GROWN BLACK TEAS, UPC: 041130387197",45108658,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Black+tea
1509920665,Avocado,"Oil, avocado",04581,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Avocado
1509926963,"Rib sandwich","BBQ BONELESS RIB SANDWICH, UPC: 886926172522",45039563,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Rib+sandwich
1509930076,"Grilled chicken","GRILLED CHICKEN BREAST ON A STICK,GRILLED CHICKEN SKEWERS, UPC: 621588315159",45267416,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Grilled+chicken
1509930077,"Rib sandwich","BBQ BONELESS RIB SANDWICH, UPC: 886926172522",45039563,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Rib+sandwich
1509949918,"Gummi Worms","KROGER, GUMMI WORMS FRUIT GUMMIES, UPC: 041260362781",45116868,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Gummi+Worms
1510004285,"Black coffee","CALIFIA, COLD BREW BLACK COFFEE, BLACK MOCHA, UPC: 813636020362",45158466,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Black+coffee
1510004287,"Fried eggs","CLEVER CANDY, GUMMY CHICKEN FEET & GUMMY FRIED EGGS, UPC: 618645312848",45149005,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Fried+eggs
1510004297,"Sweet potato fries","BOULDER CANYON, BAKED SWEET POTATO FRIED, LIGHT SALTED, UPC: 708163920707",45011739,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Sweet+potato+fries
1510004331,"Tri-tip steak","Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",23545,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Tri-tip+steak
1510004338,"Half bagel",,,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Half+bagel
1510004854,"cranberry apple salad","CRANBERRY APPLE TUNA SALAD, UPC: 071419885335",45326863,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=cranberry+apple+salad
1510015872,"Slice of pizza","PEPPERONI & SLICED MOZZARELLA PIZZA ITALIAN WOOD-FIRED CRUST, UPC: 708820913936",45200944,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Slice+of+pizza
1510015923,"Muscle milk vanilla creme","MUSCLE MILK, GENUINE HIGH PROTEIN BAR, VANILLA TOFFEE CRUNCH, UPC: 660726506103",45186097,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Muscle+milk+vanilla+creme
1510070619,"Mini blueberry muffin","MINI BLUEBERRY MUFFINS, UPC: 051933339811",45214525,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Mini+blueberry+muffin
1510070643,"Banana orange guava smoothie","SUJA, SWEET BEETS, FRUIT & VEGETABLE JUICE SMOOTHIE, APPLE, ORANGE, CARROT, BEET, BANANA, PINEAPPLE, TURMERIC, UPC: 859213005476",45162076,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Banana+orange+guava+smoothie
1510081435,"Scrambled eggs","TIMBERRIDGE FARMS, SCRAMBLED EGG PATTIES, UPC: 637133051458",45052606,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Scrambled+eggs
1510081439,"Roasted veggies","EVOL, QUINOA & ROASTED VEGGIES, UPC: 891627009213",45040140,https://api.nal.usda.gov/ndb/search/?format=json&api_key=SuQtAOcE2hC5afmwHHTCBR6NkqdJQfjiqWsJhcyr&q=Roasted+veggies
